0.0000246475 0.9975382835 0.0000352338
0.0000598813 0.9940297607 0.0000352338
0.0000951151 0.9905335781 0.0000352338
0.0001303489 0.9870496921 0.0000352338
0.0001655828 0.9835780597 0.0000352338
0.0002008166 0.9801186375 0.0000352338
0.0002360504 0.9766713828 0.0000352338
0.0002712842 0.9732362527 0.0000352338
0.0003065180 0.9698132046 0.0000352338
0.0003417518 0.9664021960 0.0000352338
0.0003769856 0.9630031845 0.0000352338
0.0004122194 0.9596161279 0.0000352338
0.0004474532 0.9562409843 0.0000352338
0.0004826870 0.9528777116 0.0000352338
0.0005179208 0.9495262681 0.0000352338
0.0005531546 0.9461866123 0.0000352338
0.0005883885 0.9428587027 0.0000352338
0.0006236223 0.9395424979 0.0000352338
0.0006588561 0.9362379568 0.0000352338
0.0006940899 0.9329450384 0.0000352338
0.0007293237 0.9296637018 0.0000352338
0.0007645575 0.9263939063 0.0000352338
0.0007997913 0.9231356112 0.0000352338
0.0008350251 0.9198887761 0.0000352338
0.0008702589 0.9166533607 0.0000352338
0.0009054927 0.9134293248 0.0000352338
0.0009407265 0.9102166285 0.0000352338
0.0009759604 0.9070152318 0.0000352338
0.0010111942 0.9038250950 0.0000352338
0.0010464280 0.9006461785 0.0000352338
0.0010816618 0.8974784429 0.0000352338
0.0011168956 0.8943218487 0.0000352338
0.0011521294 0.8911763568 0.0000352338
0.0011873632 0.8880419282 0.0000352338
0.0012225970 0.8849185239 0.0000352338
0.0012578308 0.8818061053 0.0000352338
0.0012930646 0.8787046335 0.0000352338
0.0013282984 0.8756140702 0.0000352338
0.0013635322 0.8725343770 0.0000352338
0.0013987661 0.8694655156 0.0000352338
0.0014339999 0.8664074480 0.0000352338
0.0014692337 0.8633601361 0.0000352338
0.0015044675 0.8603235422 0.0000352338
0.0015397013 0.8572976285 0.0000352338
0.0015749351 0.8542823576 0.0000352338
0.0016101689 0.8512776918 0.0000352338
0.0016454027 0.8482835941 0.0000352338
0.0016806365 0.8453000271 0.0000352338
0.0017158703 0.8423269538 0.0000352338
0.0017511041 0.8393643374 0.0000352338
0.0017863380 0.8364121411 0.0000352338
0.0018215718 0.8334703281 0.0000352338
0.0018568056 0.8305388621 0.0000352338
0.0018920394 0.8276177065 0.0000352338
0.0019272732 0.8247068252 0.0000352338
0.0019625070 0.8218061820 0.0000352338
0.0019977408 0.8189157408 0.0000352338
0.0020329746 0.8160354659 0.0000352338
0.0020682084 0.8131653214 0.0000352338
0.0021034422 0.8103052717 0.0000352338
0.0021386760 0.8074552814 0.0000352338
0.0021739099 0.8046153150 0.0000352338
0.0022091437 0.8017853372 0.0000352338
0.0022443775 0.7989653130 0.0000352338
0.0022796113 0.7961552073 0.0000352338
0.0023148451 0.7933549853 0.0000352338
0.0023500789 0.7905646122 0.0000352338
0.0023853127 0.7877840533 0.0000352338
0.0024205465 0.7850132742 0.0000352338
0.0024557803 0.7822522403 0.0000352338
0.0024910141 0.7795009176 0.0000352338
0.0025262479 0.7767592717 0.0000352338
0.0025614817 0.7740272687 0.0000352338
0.0025967156 0.7713048747 0.0000352338
0.0026319494 0.7685920558 0.0000352338
0.0026671832 0.7658887783 0.0000352338
0.0027024170 0.7631950088 0.0000352338
0.0027376508 0.7605107138 0.0000352338
0.0027728846 0.7578358599 0.0000352338
0.0028081184 0.7551704140 0.0000352338
0.0028433522 0.7525143429 0.0000352338
0.0028785860 0.7498676137 0.0000352338
0.0029138198 0.7472301936 0.0000352338
0.0029490536 0.7446020497 0.0000352338
0.0029842875 0.7419831494 0.0000352338
0.0030195213 0.7393734604 0.0000352338
0.0030547551 0.7367729500 0.0000352338
0.0030899889 0.7341815862 0.0000352338
0.0031252227 0.7315993366 0.0000352338
0.0031604565 0.7290261693 0.0000352338
0.0031956903 0.7264620522 0.0000352338
0.0032309241 0.7239069537 0.0000352338
0.0032661579 0.7213608418 0.0000352338
0.0033013917 0.7188236851 0.0000352338
0.0033366255 0.7162954521 0.0000352338
0.0033718593 0.7137761113 0.0000352338
0.0034070932 0.7112656315 0.0000352338
0.0034423270 0.7087639815 0.0000352338
0.0034775608 0.7062711302 0.0000352338
0.0035127946 0.7037870468 0.0000352338
0.0035480284 0.7013117003 0.0000352338
0.0035832622 0.6988450601 0.0000352338
0.0036184960 0.6963870955 0.0000352338
0.0036537298 0.6939377760 0.0000352338
0.0036889636 0.6914970711 0.0000352338
0.0037241974 0.6890649507 0.0000352338
0.0037594312 0.6866413846 0.0000352338
0.0037946651 0.6842263425 0.0000352338
0.0038298989 0.6818197945 0.0000399846
0.0038698835 0.6790990070 0.0000399846
0.0039098681 0.6763890766 0.0000399846
0.0039498527 0.6736899602 0.0000399846
0.0039898374 0.6710016146 0.0000399846
0.0040298220 0.6683239967 0.0000399846
0.0040698066 0.6656570638 0.0000399846
0.0041097912 0.6630007733 0.0000399846
0.0041497758 0.6603550826 0.0000399846
0.0041897605 0.6577199495 0.0000399846
0.0042297451 0.6550953318 0.0000399846
0.0042697297 0.6524811877 0.0000399846
0.0043097143 0.6498774752 0.0000399846
0.0043496989 0.6472841527 0.0000399846
0.0043896836 0.6447011789 0.0000399846
0.0044296682 0.6421285124 0.0000399846
0.0044696528 0.6395661120 0.0000399846
0.0045096374 0.6370139369 0.0000399846
0.0045496221 0.6344719461 0.0000399846
0.0045896067 0.6319400991 0.0000399846
0.0046295913 0.6294183554 0.0000399846
0.0046695759 0.6269066747 0.0000399846
0.0047095605 0.6244050168 0.0000399846
0.0047495452 0.6219133416 0.0000399846
0.0047895298 0.6194316095 0.0000399846
0.0048295144 0.6169597807 0.0000399846
0.0048694990 0.6144978156 0.0000399846
0.0049094837 0.6120456750 0.0000399846
0.0049494683 0.6096033195 0.0000399846
0.0049894529 0.6071707103 0.0000399846
0.0050294375 0.6047478083 0.0000399846
0.0050694221 0.6023345749 0.0000399846
0.0051094068 0.5999309714 0.0000399846
0.0051493914 0.5975369594 0.0000399846
0.0051893760 0.5951525007 0.0000399846
0.0052293606 0.5927775572 0.0000399846
0.0052693453 0.5904120908 0.0000399846
0.0053093299 0.5880560637 0.0000399846
0.0053493145 0.5857094383 0.0000399846
0.0053892991 0.5833721771 0.0000399846
0.0054292837 0.5810442427 0.0000399846
0.0054692684 0.5787255978 0.0000399846
0.0055092530 0.5764162054 0.0000399846
0.0055492376 0.5741160287 0.0000399846
0.0055892222 0.5718250307 0.0000399846
0.0056292069 0.5695431749 0.0000399846
0.0056691915 0.5672704248 0.0000399846
0.0057091761 0.5650067441 0.0000399846
0.0057491607 0.5627520965 0.0000399846
0.0057891453 0.5605064461 0.0000399846
0.0058291300 0.5582697569 0.0000399846
0.0058691146 0.5560419932 0.0000399846
0.0059090992 0.5538231192 0.0000399846
0.0059490838 0.5516130997 0.0000399846
0.0059890685 0.5494118992 0.0000399846
0.0060290531 0.5472194826 0.0000399846
0.0060690377 0.5450358147 0.0000399846
0.0061090223 0.5428608607 0.0000399846
0.0061490069 0.5406945858 0.0000399846
0.0061889916 0.5385369554 0.0000399846
0.0062289762 0.5363879350 0.0000399846
0.0062689608 0.5342474902 0.0000399846
0.0063089454 0.5321155868 0.0000399846
0.0063489301 0.5299921907 0.0000399846
0.0063889147 0.5278772680 0.0000399846
0.0064288993 0.5257707849 0.0000399846
0.0064688839 0.5236727076 0.0000399846
0.0065088685 0.5215830026 0.0000399846
0.0065488532 0.5195016366 0.0000399846
0.0065888378 0.5174285762 0.0000399846
0.0066288224 0.5153637883 0.0000399846
0.0066688070 0.5133072399 0.0000399846
0.0067087917 0.5112588982 0.0000399846
0.0067487763 0.5092187303 0.0000399846
0.0067887609 0.5071867036 0.0000399846
0.0068287455 0.5051627857 0.0000399846
0.0068687301 0.5031469442 0.0000399846
0.0069087148 0.5011391469 0.0000399846
0.0069486994 0.4991393616 0.0000399846
0.0069886840 0.4971475565 0.0000399846
0.0070286686 0.4951636996 0.0000399846
0.0070686533 0.4931877592 0.0000399846
0.0071086379 0.4912197038 0.0000399846
0.0071486225 0.4892595019 0.0000399846
0.0071886071 0.4873071221 0.0000399846
0.0072285917 0.4853625333 0.0000399846
0.0072685764 0.4834257043 0.0000399846
0.0073085610 0.4814966042 0.0000399846
0.0073485456 0.4795752021 0.0000399846
0.0073885302 0.4776614673 0.0000399846
0.0074285149 0.4757553692 0.0000399846
0.0074684995 0.4738568774 0.0000399846
0.0075084841 0.4719659615 0.0000399846
0.0075484687 0.4700825912 0.0000399846
0.0075884533 0.4682067365 0.0000399846
0.0076284380 0.4663383673 0.0000453747
0.0076738127 0.4642271647 0.0000453747
0.0077191874 0.4621255198 0.0000453747
0.0077645620 0.4600333895 0.0000453747
0.0078099367 0.4579507306 0.0000453747
0.0078553114 0.4558775004 0.0000453747
0.0079006861 0.4538136560 0.0000453747
0.0079460608 0.4517591551 0.0000453747
0.0079914355 0.4497139553 0.0000453747
0.0080368102 0.4476780145 0.0000453747
0.0080821849 0.4456512907 0.0000453747
0.0081275596 0.4436337424 0.0000453747
0.0081729343 0.4416253279 0.0000453747
0.0082183090 0.4396260058 0.0000453747
0.0082636837 0.4376357351 0.0000453747
0.0083090584 0.4356544747 0.0000453747
0.0083544331 0.4336821838 0.0000453747
0.0083998078 0.4317188219 0.0000453747
0.0084451825 0.4297643485 0.0000453747
0.0084905571 0.4278187234 0.0000453747
0.0085359318 0.4258819065 0.0000453747
0.0085813065 0.4239538579 0.0000453747
0.0086266812 0.4220345379 0.0000453747
0.0086720559 0.4201239071 0.0000453747
0.0087174306 0.4182219261 0.0000453747
0.0087628053 0.4163285557 0.0000453747
0.0088081800 0.4144437570 0.0000453747
0.0088535547 0.4125674911 0.0000453747
0.0088989294 0.4106997194 0.0000453747
0.0089443041 0.4088404035 0.0000453747
0.0089896788 0.4069895051 0.0000453747
0.0090350535 0.4051469860 0.0000453747
0.0090804282 0.4033128083 0.0000453747
0.0091258029 0.4014869344 0.0000453747
0.0091711776 0.3996693265 0.0000453747
0.0092165522 0.3978599473 0.0000453747
0.0092619269 0.3960587594 0.0000453747
0.0093073016 0.3942657259 0.0000453747
0.0093526763 0.3924808098 0.0000453747
0.0093980510 0.3907039744 0.0000453747
0.0094434257 0.3889351830 0.0000453747
0.0094888004 0.3871743993 0.0000453747
0.0095341751 0.3854215870 0.0000453747
0.0095795498 0.3836767100 0.0000453747
0.0096249245 0.3819397324 0.0000453747
0.0096702992 0.3802106184 0.0000453747
0.0097156739 0.3784893324 0.0000453747
0.0097610486 0.3767758391 0.0000453747
0.0098064233 0.3750701030 0.0000453747
0.0098517980 0.3733720892 0.0000453747
0.0098971727 0.3716817626 0.0000453747
0.0099425473 0.3699990884 0.0000453747
0.0099879220 0.3683240320 0.0000453747
0.0100332967 0.3666565588 0.0000453747
0.0100786714 0.3649966347 0.0000453747
0.0101240461 0.3633442254 0.0000453747
0.0101694208 0.3616992968 0.0000453747
0.0102147955 0.3600618151 0.0000453747
0.0102601702 0.3584317466 0.0000453747
0.0103055449 0.3568090578 0.0000453747
0.0103509196 0.3551937152 0.0000453747
0.0103962943 0.3535856855 0.0000453747
0.0104416690 0.3519849357 0.0000453747
0.0104870437 0.3503914328 0.0000453747
0.0105324184 0.3488051440 0.0000453747
