t;y1;y2;y3
0.0204620790;0.9999979210;0.0000020457;0.0000000333
0.0207921120;0.9999978880;0.0000020787;0.0000000333
0.0211221450;0.9999978550;0.0000021117;0.0000000333
0.0214521780;0.9999978220;0.0000021447;0.0000000333
0.0217822110;0.9999977890;0.0000021777;0.0000000333
0.0221122440;0.9999977560;0.0000022108;0.0000000332
0.0224422770;0.9999977230;0.0000022437;0.0000000333
0.0227723100;0.9999976900;0.0000022766;0.0000000334
0.0231023430;0.9999976570;0.0000023097;0.0000000333
0.0234323760;0.9999976240;0.0000023428;0.0000000332
0.0237624090;0.9999975910;0.0000023755;0.0000000334
0.0240924420;0.9999975580;0.0000024085;0.0000000335
0.0244224750;0.9999975250;0.0000024418;0.0000000332
0.0247525080;0.9999974920;0.0000024747;0.0000000333
0.0250825410;0.9999974590;0.0000025074;0.0000000335
0.0254125740;0.9999974260;0.0000025407;0.0000000333
0.0257426070;0.9999973930;0.0000025739;0.0000000331
0.0260726400;0.9999973600;0.0000026066;0.0000000334
0.0264026730;0.9999973270;0.0000026399;0.0000000331
0.0267327060;0.9999972940;0.0000026725;0.0000000335
0.0270627390;0.9999972610;0.0000027056;0.0000000333
0.0273927720;0.9999972280;0.0000027388;0.0000000331
0.0277228050;0.9999971950;0.0000027718;0.0000000332
0.0280528380;0.9999971620;0.0000028047;0.0000000333
0.0283828710;0.9999971290;0.0000028378;0.0000000332
0.0287129040;0.9999970960;0.0000028707;0.0000000333
0.0290429370;0.9999970630;0.0000029034;0.0000000336
0.0293729700;0.9999970300;0.0000029366;0.0000000334
0.0297030030;0.9999969970;0.0000029699;0.0000000330
0.0300330360;0.9999969640;0.0000030028;0.0000000332
0.0303630690;0.9999969310;0.0000030358;0.0000000332
0.0306931020;0.9999968980;0.0000030686;0.0000000334
0.0310231350;0.9999968650;0.0000031019;0.0000000331
0.0313531680;0.9999968320;0.0000031345;0.0000000335
0.0316832010;0.9999967990;0.0000031676;0.0000000334
0.0320132340;0.9999967660;0.0000032007;0.0000000333
0.0323432670;0.9999967330;0.0000032336;0.0000000334
0.0326733000;0.9999967000;0.0000032666;0.0000000333
0.0330033330;0.9999966670;0.0000032995;0.0000000335
0.0333333660;0.9999966340;0.0000033328;0.0000000332
0.0336633990;0.9999966010;0.0000033657;0.0000000333
0.0339934320;0.9999965680;0.0000033985;0.0000000335
0.0343234650;0.9999965350;0.0000034318;0.0000000332
0.0346534980;0.9999965020;0.0000034647;0.0000000332
0.0349835310;0.9999964690;0.0000034976;0.0000000334
0.0353135640;0.9999964360;0.0000035306;0.0000000333
0.0356435970;0.9999964030;0.0000035636;0.0000000333
0.0359736300;0.9999963700;0.0000035967;0.0000000332
0.0363036630;0.9999963370;0.0000036297;0.0000000333
0.0366336960;0.9999963040;0.0000036624;0.0000000336
0.0369637290;0.9999962710;0.0000036956;0.0000000334
0.0372937620;0.9999962380;0.0000037289;0.0000000331
0.0376237950;0.9999962050;0.0000037617;0.0000000332
0.0379538280;0.9999961720;0.0000037947;0.0000000332
0.0382838610;0.9999961390;0.0000038276;0.0000000334
0.0386138940;0.9999961060;0.0000038607;0.0000000333
0.0389439270;0.9999960730;0.0000038934;0.0000000336
0.0392739600;0.9999960400;0.0000039268;0.0000000332
0.0396039930;0.9999960070;0.0000039597;0.0000000333
0.0399340260;0.9999959740;0.0000039926;0.0000000334
0.0402640590;0.9999959410;0.0000040257;0.0000000333
0.0405940920;0.9999959080;0.0000040587;0.0000000333
0.0409241250;0.9999958750;0.0000040916;0.0000000334
0.0412541580;0.9999958420;0.0000041246;0.0000000334
0.0415841910;0.9999958090;0.0000041577;0.0000000332
0.0419142240;0.9999957760;0.0000041908;0.0000000332
0.0422442570;0.9999957430;0.0000042237;0.0000000332
0.0425742900;0.9999957100;0.0000042567;0.0000000333
0.0429043230;0.9999956770;0.0000042896;0.0000000333
0.0432343560;0.9999956440;0.0000043227;0.0000000333
0.0435643890;0.9999956110;0.0000043557;0.0000000333
0.0438944220;0.9999955780;0.0000043887;0.0000000333
0.0442244550;0.9999955450;0.0000044216;0.0000000333
0.0445544880;0.9999955120;0.0000044546;0.0000000333
0.0448845210;0.9999954790;0.0000044877;0.0000000332
0.0452145540;0.9999954460;0.0000045207;0.0000000332
0.0455445870;0.9999954130;0.0000045537;0.0000000333
0.0458746200;0.9999953800;0.0000045866;0.0000000334
0.0462046530;0.9999953470;0.0000046195;0.0000000334
0.0465346860;0.9999953140;0.0000046526;0.0000000334
0.0468647190;0.9999952810;0.0000046857;0.0000000333
0.0471947520;0.9999952480;0.0000047187;0.0000000332
0.0475247850;0.9999952150;0.0000047517;0.0000000333
0.0478548180;0.9999951821;0.0000047846;0.0000000334
0.0481848510;0.9999951491;0.0000048176;0.0000000334
0.0485148840;0.9999951161;0.0000048506;0.0000000333
0.0488449170;0.9999950831;0.0000048836;0.0000000333
0.0491749500;0.9999950501;0.0000049166;0.0000000334
0.0495049830;0.9999950171;0.0000049496;0.0000000334
0.0498350160;0.9999949841;0.0000049826;0.0000000333
0.0501650490;0.9999949511;0.0000050156;0.0000000333
0.0504950820;0.9999949181;0.0000050486;0.0000000334
0.0508251150;0.9999948851;0.0000050816;0.0000000334
0.0511551480;0.9999948521;0.0000051146;0.0000000333
0.0514851810;0.9999948191;0.0000051476;0.0000000333
0.0518152140;0.9999947861;0.0000051806;0.0000000333
0.0521452470;0.9999947531;0.0000052137;0.0000000333
0.0524752800;0.9999947201;0.0000052466;0.0000000333
0.0528053130;0.9999946871;0.0000052796;0.0000000333
0.0531353460;0.9999946541;0.0000053127;0.0000000333
0.0534653790;0.9999946211;0.0000053456;0.0000000333
0.0537954120;0.9999945881;0.0000053786;0.0000000333
0.0541254450;0.9999945551;0.0000054116;0.0000000333
0.0544554780;0.9999945221;0.0000054446;0.0000000333
0.0547855110;0.9999944891;0.0000054776;0.0000000333
0.0551155440;0.9999944561;0.0000055106;0.0000000333
0.0554455770;0.9999944231;0.0000055436;0.0000000334
0.0557756100;0.9999943901;0.0000055766;0.0000000334
0.0561056430;0.9999943571;0.0000056096;0.0000000334
0.0564356760;0.9999943241;0.0000056425;0.0000000334
0.0567657090;0.9999942911;0.0000056756;0.0000000334
0.0570957420;0.9999942581;0.0000057086;0.0000000334
0.0574257750;0.9999942251;0.0000057416;0.0000000333
0.0577558080;0.9999941921;0.0000057746;0.0000000333
0.0580858410;0.9999941591;0.0000058076;0.0000000333
0.0584158740;0.9999941261;0.0000058406;0.0000000333
0.0587459070;0.9999940931;0.0000058736;0.0000000333
0.0590759400;0.9999940601;0.0000059066;0.0000000333
0.0594059730;0.9999940271;0.0000059396;0.0000000333
0.0597360060;0.9999939941;0.0000059726;0.0000000333
0.0600660390;0.9999939611;0.0000060056;0.0000000333
0.0603960720;0.9999939281;0.0000060386;0.0000000333
0.0607261050;0.9999938951;0.0000060716;0.0000000333
0.0610561380;0.9999938621;0.0000061045;0.0000000334
0.0613861710;0.9999938291;0.0000061375;0.0000000334
0.0617162040;0.9999937961;0.0000061706;0.0000000334
0.0620462370;0.9999937631;0.0000062035;0.0000000334
0.0623762700;0.9999937301;0.0000062365;0.0000000334
0.0627063030;0.9999936971;0.0000062696;0.0000000334
0.0630363360;0.9999936641;0.0000063025;0.0000000334
0.0633663690;0.9999936311;0.0000063356;0.0000000334
0.0636964020;0.9999935981;0.0000063686;0.0000000334
0.0640264350;0.9999935651;0.0000064016;0.0000000333
0.0643564680;0.9999935321;0.0000064346;0.0000000333
0.0646865010;0.9999934991;0.0000064676;0.0000000333
0.0650165340;0.9999934661;0.0000065006;0.0000000333
0.0653465670;0.9999934331;0.0000065336;0.0000000333
0.0656766000;0.9999934001;0.0000065666;0.0000000333
0.0660066330;0.9999933671;0.0000065996;0.0000000333
0.0663366660;0.9999933341;0.0000066326;0.0000000333
0.0666666990;0.9999933011;0.0000066656;0.0000000333
0.0669967320;0.9999932681;0.0000066986;0.0000000333
0.0673267650;0.9999932351;0.0000067316;0.0000000333
0.0676567980;0.9999932021;0.0000067645;0.0000000334
0.0679868310;0.9999931691;0.0000067975;0.0000000334
0.0683168640;0.9999931361;0.0000068305;0.0000000334
0.0686468970;0.9999931031;0.0000068635;0.0000000334
0.0689769300;0.9999930701;0.0000068965;0.0000000334
0.0693069630;0.9999930371;0.0000069295;0.0000000334
0.0696369960;0.9999930041;0.0000069626;0.0000000333
0.0699670290;0.9999929711;0.0000069956;0.0000000333
0.0702970620;0.9999929381;0.0000070286;0.0000000333
0.0706270950;0.9999929051;0.0000070616;0.0000000333
0.0709571280;0.9999928721;0.0000070946;0.0000000333
0.0712871610;0.9999928391;0.0000071276;0.0000000333
0.0716171940;0.9999928061;0.0000071606;0.0000000333
0.0719472270;0.9999927731;0.0000071936;0.0000000333
0.0722772600;0.9999927401;0.0000072266;0.0000000333
0.0726072930;0.9999927071;0.0000072596;0.0000000333
0.0729373260;0.9999926741;0.0000072925;0.0000000333
0.0732673590;0.9999926411;0.0000073255;0.0000000334
0.0735973920;0.9999926081;0.0000073585;0.0000000334
0.0739274250;0.9999925751;0.0000073915;0.0000000334
0.0742574580;0.9999925421;0.0000074245;0.0000000334
0.0745874910;0.9999925091;0.0000074575;0.0000000334
0.0749175240;0.9999924761;0.0000074905;0.0000000334
0.0752475570;0.9999924431;0.0000075235;0.0000000334
0.0755775900;0.9999924101;0.0000075565;0.0000000334
0.0759076230;0.9999923771;0.0000075895;0.0000000334
0.0762376560;0.9999923441;0.0000076225;0.0000000333
0.0765676890;0.9999923111;0.0000076556;0.0000000333
0.0768977220;0.9999922781;0.0000076886;0.0000000333
0.0772277550;0.9999922451;0.0000077216;0.0000000333
0.0775577880;0.9999922121;0.0000077546;0.0000000333
0.0778878210;0.9999921791;0.0000077876;0.0000000333
0.0782178540;0.9999921461;0.0000078206;0.0000000333
0.0785478870;0.9999921131;0.0000078536;0.0000000333
0.0788779200;0.9999920801;0.0000078866;0.0000000333
0.0792079530;0.9999920471;0.0000079195;0.0000000333
0.0795379860;0.9999920141;0.0000079525;0.0000000333
0.0798680190;0.9999919811;0.0000079855;0.0000000334
0.0801980520;0.9999919481;0.0000080185;0.0000000334
0.0805280850;0.9999919151;0.0000080515;0.0000000334
0.0808581180;0.9999918821;0.0000080845;0.0000000334
0.0811881510;0.9999918491;0.0000081175;0.0000000334
0.0815181840;0.9999918161;0.0000081505;0.0000000334
0.0818482170;0.9999917831;0.0000081835;0.0000000333
0.0821782500;0.9999917501;0.0000082166;0.0000000333
0.0825082830;0.9999917171;0.0000082496;0.0000000333
0.0828383160;0.9999916841;0.0000082825;0.0000000333
0.0831683490;0.9999916512;0.0000083156;0.0000000333
0.0834983820;0.9999916182;0.0000083485;0.0000000333
0.0838284150;0.9999915852;0.0000083815;0.0000000333
0.0841584480;0.9999915522;0.0000084145;0.0000000333
0.0844884810;0.9999915192;0.0000084475;0.0000000333
0.0848185140;0.9999914862;0.0000084805;0.0000000333
0.0851485470;0.9999914532;0.0000085135;0.0000000333
0.0854785800;0.9999914202;0.0000085465;0.0000000334
0.0858086130;0.9999913872;0.0000085795;0.0000000334
0.0861386460;0.9999913542;0.0000086125;0.0000000334
0.0864686790;0.9999913212;0.0000086455;0.0000000334
0.0867987120;0.9999912882;0.0000086785;0.0000000334
0.0871287450;0.9999912552;0.0000087115;0.0000000334
0.0874587780;0.9999912222;0.0000087445;0.0000000334
0.0877888110;0.9999911892;0.0000087775;0.0000000334
0.0881188440;0.9999911562;0.0000088105;0.0000000334
0.0884488770;0.9999911232;0.0000088435;0.0000000333
0.0887789100;0.9999910902;0.0000088765;0.0000000333
0.0891089430;0.9999910572;0.0000089095;0.0000000333
0.0894389760;0.9999910242;0.0000089425;0.0000000333
0.0897690090;0.9999909912;0.0000089755;0.0000000333
0.0900990420;0.9999909582;0.0000090085;0.0000000333
0.0904290750;0.9999909252;0.0000090415;0.0000000333
0.0907591080;0.9999908922;0.0000090745;0.0000000333
0.0910891410;0.9999908592;0.0000091074;0.0000000334
0.0914191740;0.9999908262;0.0000091404;0.0000000334
0.0917492070;0.9999907932;0.0000091735;0.0000000333
0.0920792400;0.9999907602;0.0000092065;0.0000000333
0.0924092730;0.9999907272;0.0000092395;0.0000000333
0.0927393060;0.9999906942;0.0000092725;0.0000000333
0.0930693390;0.9999906612;0.0000093055;0.0000000333
0.0933993720;0.9999906282;0.0000093385;0.0000000333
0.0937294050;0.9999905952;0.0000093715;0.0000000333
0.0940594380;0.9999905622;0.0000094045;0.0000000333
0.0943894710;0.9999905292;0.0000094375;0.0000000333
0.0947195040;0.9999904962;0.0000094705;0.0000000333
0.0950495370;0.9999904632;0.0000095035;0.0000000333
0.0953795700;0.9999904302;0.0000095365;0.0000000333
0.0957096030;0.9999903972;0.0000095694;0.0000000334
0.0960396360;0.9999903642;0.0000096024;0.0000000334
0.0963696690;0.9999903312;0.0000096354;0.0000000334
0.0966997020;0.9999902982;0.0000096684;0.0000000334
0.0970297350;0.9999902652;0.0000097014;0.0000000334
0.0973597680;0.9999902322;0.0000097344;0.0000000334
0.0976898010;0.9999901992;0.0000097675;0.0000000333
0.0980198340;0.9999901662;0.0000098005;0.0000000333
0.0983498670;0.9999901332;0.0000098335;0.0000000333
0.0986799000;0.9999901002;0.0000098665;0.0000000333
0.0990099330;0.9999900672;0.0000098995;0.0000000333
0.0993399660;0.9999900342;0.0000099325;0.0000000333
0.0996699990;0.9999900012;0.0000099655;0.0000000333
